job_id,job_title,job_location,salary_year_avg,company_name,skills,type
1084354,"Software Engineer, Platform Data Science (Remote)",Anywhere,140500,Terray Therapeutics,mysql,databases
1084354,"Software Engineer, Platform Data Science (Remote)",Anywhere,140500,Terray Therapeutics,aws,cloud
1084354,"Software Engineer, Platform Data Science (Remote)",Anywhere,140500,Terray Therapeutics,pandas,libraries
1084354,"Software Engineer, Platform Data Science (Remote)",Anywhere,140500,Terray Therapeutics,numpy,libraries
1084354,"Software Engineer, Platform Data Science (Remote)",Anywhere,140500,Terray Therapeutics,airflow,libraries
1084354,"Software Engineer, Platform Data Science (Remote)",Anywhere,140500,Terray Therapeutics,django,webframeworks
1084354,"Software Engineer, Platform Data Science (Remote)",Anywhere,140500,Terray Therapeutics,fastapi,webframeworks
1090975,Data Analyst,Anywhere,140500,Uber,sql,programming
1090975,Data Analyst,Anywhere,140500,Uber,python,programming
1090975,Data Analyst,Anywhere,140500,Uber,r,programming
1090975,Data Analyst,Anywhere,140500,Uber,swift,programming
1090975,Data Analyst,Anywhere,140500,Uber,excel,analyst_tools
1090975,Data Analyst,Anywhere,140500,Uber,tableau,analyst_tools
1090975,Data Analyst,Anywhere,140500,Uber,looker,analyst_tools
149006,People Data Analyst,Anywhere,140500,Insight Global,sql,programming
149006,People Data Analyst,Anywhere,140500,Insight Global,python,programming
149006,People Data Analyst,Anywhere,140500,Insight Global,oracle,cloud
1049000,Sr. Data Analyst,Anywhere,140000,Sisense,sql,programming
1049000,Sr. Data Analyst,Anywhere,140000,Sisense,python,programming
1049000,Sr. Data Analyst,Anywhere,140000,Sisense,r,programming
1049000,Sr. Data Analyst,Anywhere,140000,Sisense,snowflake,cloud
762220,Qlik/Power BI Data Analyst | $130K-$150K + ESOP |100% USA-Remote,Anywhere,140000,IT Pros,bigquery,cloud
762220,Qlik/Power BI Data Analyst | $130K-$150K + ESOP |100% USA-Remote,Anywhere,140000,IT Pros,power bi,analyst_tools
762220,Qlik/Power BI Data Analyst | $130K-$150K + ESOP |100% USA-Remote,Anywhere,140000,IT Pros,qlik,analyst_tools
887258,Founding fullstack engineer,Anywhere,140000,Livedocs,sql,programming
887258,Founding fullstack engineer,Anywhere,140000,Livedocs,typescript,programming
887258,Founding fullstack engineer,Anywhere,140000,Livedocs,gcp,cloud
887258,Founding fullstack engineer,Anywhere,140000,Livedocs,graphql,libraries
887258,Founding fullstack engineer,Anywhere,140000,Livedocs,node,webframeworks
1207704,Performance Analyst,Anywhere,140000,Kforce Technology Staffing,excel,analyst_tools
208403,Data Manager,Anywhere,140000,Insight Global,nosql,programming
143493,Founding fullstack engineer,Anywhere,140000,Livedocs,sql,programming
143493,Founding fullstack engineer,Anywhere,140000,Livedocs,typescript,programming
143493,Founding fullstack engineer,Anywhere,140000,Livedocs,gcp,cloud
143493,Founding fullstack engineer,Anywhere,140000,Livedocs,node,webframeworks
1300702,Data Analyst (Product Data Analyst),Anywhere,139000,Revolut,sql,programming
1300702,Data Analyst (Product Data Analyst),Anywhere,139000,Revolut,python,programming
1300702,Data Analyst (Product Data Analyst),Anywhere,139000,Revolut,scala,programming
1300702,Data Analyst (Product Data Analyst),Anywhere,139000,Revolut,java,programming
1300702,Data Analyst (Product Data Analyst),Anywhere,139000,Revolut,c++,programming
388392,Digital Marketing Data Analyst (Hybrid),Anywhere,138640,United Services Automobile Association,sql,programming
388392,Digital Marketing Data Analyst (Hybrid),Anywhere,138640,United Services Automobile Association,nosql,programming
388392,Digital Marketing Data Analyst (Hybrid),Anywhere,138640,United Services Automobile Association,javascript,programming
388392,Digital Marketing Data Analyst (Hybrid),Anywhere,138640,United Services Automobile Association,snowflake,cloud
388392,Digital Marketing Data Analyst (Hybrid),Anywhere,138640,United Services Automobile Association,hadoop,libraries
388392,Digital Marketing Data Analyst (Hybrid),Anywhere,138640,United Services Automobile Association,phoenix,webframeworks
388392,Digital Marketing Data Analyst (Hybrid),Anywhere,138640,United Services Automobile Association,tableau,analyst_tools
1482852,Data Analyst,Anywhere,138500,Overmind,sql,programming
1482852,Data Analyst,Anywhere,138500,Overmind,python,programming
596116,Senior Backend Engineer,Anywhere,138000,CorgiAI,python,programming
596116,Senior Backend Engineer,Anywhere,138000,CorgiAI,redis,databases
596116,Senior Backend Engineer,Anywhere,138000,CorgiAI,mysql,databases
596116,Senior Backend Engineer,Anywhere,138000,CorgiAI,postgresql,databases
596116,Senior Backend Engineer,Anywhere,138000,CorgiAI,azure,cloud
596116,Senior Backend Engineer,Anywhere,138000,CorgiAI,aws,cloud
596116,Senior Backend Engineer,Anywhere,138000,CorgiAI,snowflake,cloud
596116,Senior Backend Engineer,Anywhere,138000,CorgiAI,gcp,cloud
596116,Senior Backend Engineer,Anywhere,138000,CorgiAI,git,other
350382,Lead I - Power BI Data Analyst,Anywhere,138000,Get It Recruit - Information Technology,sql,programming
350382,Lead I - Power BI Data Analyst,Anywhere,138000,Get It Recruit - Information Technology,nosql,programming
350382,Lead I - Power BI Data Analyst,Anywhere,138000,Get It Recruit - Information Technology,sql server,databases
350382,Lead I - Power BI Data Analyst,Anywhere,138000,Get It Recruit - Information Technology,azure,cloud
350382,Lead I - Power BI Data Analyst,Anywhere,138000,Get It Recruit - Information Technology,power bi,analyst_tools
350382,Lead I - Power BI Data Analyst,Anywhere,138000,Get It Recruit - Information Technology,dax,analyst_tools
835092,Secret Data Analyst Remote / Telecommute Jobs,Anywhere,137500,"Insight Global, Inc.",sharepoint,analyst_tools
740073,Data Analytics Manager,Anywhere,137000,WhiteCrow,excel,analyst_tools
740073,Data Analytics Manager,Anywhere,137000,WhiteCrow,powerpoint,analyst_tools
1326467,Data Analyst,Anywhere,135000,EPIC Brokers,excel,analyst_tools
513988,Data Analyst - Advanced Analytics,Anywhere,135000,Get It Recruit - Hospitality,sql,programming
513988,Data Analyst - Advanced Analytics,Anywhere,135000,Get It Recruit - Hospitality,python,programming
513988,Data Analyst - Advanced Analytics,Anywhere,135000,Get It Recruit - Hospitality,r,programming
513988,Data Analyst - Advanced Analytics,Anywhere,135000,Get It Recruit - Hospitality,sas,programming
513988,Data Analyst - Advanced Analytics,Anywhere,135000,Get It Recruit - Hospitality,sas,analyst_tools
75429,CX LEAD SOFTWARE ENGINEER - ACTUARIAL - LEAD DATA ENGINEER  ...,Anywhere,135000,Robert Half,sql,programming
75429,CX LEAD SOFTWARE ENGINEER - ACTUARIAL - LEAD DATA ENGINEER  ...,Anywhere,135000,Robert Half,python,programming
1811129,Backend Engineer,Anywhere,135000,PropelAuth,python,programming
1811129,Backend Engineer,Anywhere,135000,PropelAuth,go,programming
1811129,Backend Engineer,Anywhere,135000,PropelAuth,rust,programming
1811129,Backend Engineer,Anywhere,135000,PropelAuth,aws,cloud
1811129,Backend Engineer,Anywhere,135000,PropelAuth,pulumi,other
1811129,Backend Engineer,Anywhere,135000,PropelAuth,slack,sync
777802,Lead Data Analyst / SQL Developer,Anywhere,135000,Robert Half,sql,programming
777802,Lead Data Analyst / SQL Developer,Anywhere,135000,Robert Half,python,programming
777802,Lead Data Analyst / SQL Developer,Anywhere,135000,Robert Half,go,programming
777802,Lead Data Analyst / SQL Developer,Anywhere,135000,Robert Half,c,programming
777802,Lead Data Analyst / SQL Developer,Anywhere,135000,Robert Half,sql server,databases
479965,Data Analyst,Anywhere,135000,InvestM Technology LLC,sql,programming
479965,Data Analyst,Anywhere,135000,InvestM Technology LLC,excel,analyst_tools
479965,Data Analyst,Anywhere,135000,InvestM Technology LLC,power bi,analyst_tools
1065710,"Software Engineer, Tools (React)",Anywhere,133000,MongoDB,python,programming
1065710,"Software Engineer, Tools (React)",Anywhere,133000,MongoDB,typescript,programming
1065710,"Software Engineer, Tools (React)",Anywhere,133000,MongoDB,mongodb,programming
1065710,"Software Engineer, Tools (React)",Anywhere,133000,MongoDB,mongodb,databases
1065710,"Software Engineer, Tools (React)",Anywhere,133000,MongoDB,react,libraries
1065710,"Software Engineer, Tools (React)",Anywhere,133000,MongoDB,express,webframeworks
1065710,"Software Engineer, Tools (React)",Anywhere,133000,MongoDB,node.js,webframeworks
1065710,"Software Engineer, Tools (React)",Anywhere,133000,MongoDB,node,webframeworks
1065710,"Software Engineer, Tools (React)",Anywhere,133000,MongoDB,next.js,webframeworks
1065710,"Software Engineer, Tools (React)",Anywhere,133000,MongoDB,fastify,webframeworks
262837,Quantitative Scientist (Remote),Anywhere,132500,Osmind,sql,programming
262837,Quantitative Scientist (Remote),Anywhere,132500,Osmind,python,programming
262837,Quantitative Scientist (Remote),Anywhere,132500,Osmind,r,programming
311931,Data Analyst III,Anywhere,132500,SoftDev Incorporated,sql,programming
311931,Data Analyst III,Anywhere,132500,SoftDev Incorporated,python,programming
311931,Data Analyst III,Anywhere,132500,SoftDev Incorporated,r,programming
311931,Data Analyst III,Anywhere,132500,SoftDev Incorporated,sheets,analyst_tools
990420,Data Insights Analyst III,Anywhere,132500,Get It Recruit - Information Technology,sql,programming
990420,Data Insights Analyst III,Anywhere,132500,Get It Recruit - Information Technology,python,programming
990420,Data Insights Analyst III,Anywhere,132500,Get It Recruit - Information Technology,r,programming
990420,Data Insights Analyst III,Anywhere,132500,Get It Recruit - Information Technology,tableau,analyst_tools
1464217,Sr. Software Engineer (API and Integrations),Anywhere,132500,Robert Half,sql,programming
1464217,Sr. Software Engineer (API and Integrations),Anywhere,132500,Robert Half,c#,programming
1464217,Sr. Software Engineer (API and Integrations),Anywhere,132500,Robert Half,azure,cloud
1576609,Staff Software Engineer - Data Science,Anywhere,130000,Get It Recruit - Information Technology,sql,programming
1576609,Staff Software Engineer - Data Science,Anywhere,130000,Get It Recruit - Information Technology,python,programming
1576609,Staff Software Engineer - Data Science,Anywhere,130000,Get It Recruit - Information Technology,javascript,programming
1576609,Staff Software Engineer - Data Science,Anywhere,130000,Get It Recruit - Information Technology,c#,programming
605884,Power BI Developer,Anywhere,130000,Insight Global,sql,programming
605884,Power BI Developer,Anywhere,130000,Insight Global,sql server,databases
605884,Power BI Developer,Anywhere,130000,Insight Global,azure,cloud
605884,Power BI Developer,Anywhere,130000,Insight Global,power bi,analyst_tools
1209798,Data Analyst,Anywhere,130000,Doximity,sql,programming
1209798,Data Analyst,Anywhere,130000,Doximity,python,programming
1209798,Data Analyst,Anywhere,130000,Doximity,spark,libraries
1209798,Data Analyst,Anywhere,130000,Doximity,pandas,libraries
1209798,Data Analyst,Anywhere,130000,Doximity,numpy,libraries
1209798,Data Analyst,Anywhere,130000,Doximity,unix,os
1209798,Data Analyst,Anywhere,130000,Doximity,git,other
1209798,Data Analyst,Anywhere,130000,Doximity,github,other
92703,Sr. Data Analyst,Anywhere,130000,Launch Consulting Group,sql,programming
92703,Sr. Data Analyst,Anywhere,130000,Launch Consulting Group,azure,cloud
92703,Sr. Data Analyst,Anywhere,130000,Launch Consulting Group,aws,cloud
92703,Sr. Data Analyst,Anywhere,130000,Launch Consulting Group,snowflake,cloud
92703,Sr. Data Analyst,Anywhere,130000,Launch Consulting Group,excel,analyst_tools
92703,Sr. Data Analyst,Anywhere,130000,Launch Consulting Group,tableau,analyst_tools
92703,Sr. Data Analyst,Anywhere,130000,Launch Consulting Group,power bi,analyst_tools
92703,Sr. Data Analyst,Anywhere,130000,Launch Consulting Group,dax,analyst_tools
92703,Sr. Data Analyst,Anywhere,130000,Launch Consulting Group,visio,analyst_tools
92703,Sr. Data Analyst,Anywhere,130000,Launch Consulting Group,flow,other
92703,Sr. Data Analyst,Anywhere,130000,Launch Consulting Group,jira,async
447569,Lead Data Analyst,Anywhere,130000,Kforce Technology Staffing,sql,programming
447569,Lead Data Analyst,Anywhere,130000,Kforce Technology Staffing,python,programming
447569,Lead Data Analyst,Anywhere,130000,Kforce Technology Staffing,r,programming
447569,Lead Data Analyst,Anywhere,130000,Kforce Technology Staffing,databricks,cloud
447569,Lead Data Analyst,Anywhere,130000,Kforce Technology Staffing,aws,cloud
447569,Lead Data Analyst,Anywhere,130000,Kforce Technology Staffing,redshift,cloud
447569,Lead Data Analyst,Anywhere,130000,Kforce Technology Staffing,snowflake,cloud
447569,Lead Data Analyst,Anywhere,130000,Kforce Technology Staffing,tableau,analyst_tools
1531276,System Data Analyst,Anywhere,130000,Alpha Silicon,sql,programming
1531276,System Data Analyst,Anywhere,130000,Alpha Silicon,python,programming
1531276,System Data Analyst,Anywhere,130000,Alpha Silicon,sheets,analyst_tools
1531276,System Data Analyst,Anywhere,130000,Alpha Silicon,flow,other
21451,Data Analyst must have telecom domain experince,Anywhere,130000,ApTask,sql,programming
21451,Data Analyst must have telecom domain experince,Anywhere,130000,ApTask,python,programming
21451,Data Analyst must have telecom domain experince,Anywhere,130000,ApTask,sheets,analyst_tools
21451,Data Analyst must have telecom domain experince,Anywhere,130000,ApTask,flow,other
1686779,Data Insights Manager,Anywhere,130000,Get It Recruit - Information Technology,sql,programming
1686779,Data Insights Manager,Anywhere,130000,Get It Recruit - Information Technology,python,programming
1686779,Data Insights Manager,Anywhere,130000,Get It Recruit - Information Technology,r,programming
1686779,Data Insights Manager,Anywhere,130000,Get It Recruit - Information Technology,sql server,databases
1686779,Data Insights Manager,Anywhere,130000,Get It Recruit - Information Technology,excel,analyst_tools
1686779,Data Insights Manager,Anywhere,130000,Get It Recruit - Information Technology,tableau,analyst_tools
1686779,Data Insights Manager,Anywhere,130000,Get It Recruit - Information Technology,power bi,analyst_tools
1566076,"Manager, Data Analytics (Bioscience) - Remote",Anywhere,129000,Lonza,python,programming
1566076,"Manager, Data Analytics (Bioscience) - Remote",Anywhere,129000,Lonza,power bi,analyst_tools
1791785,Marketing Data Analyst (Remote),Anywhere,127000,Cash App,sql,programming
1791785,Marketing Data Analyst (Remote),Anywhere,127000,Cash App,go,programming
1791785,Marketing Data Analyst (Remote),Anywhere,127000,Cash App,c,programming
1791785,Marketing Data Analyst (Remote),Anywhere,127000,Cash App,twilio,sync
1148444,Data Analyst,Anywhere,127000,Acorns,outlook,analyst_tools
